sim,team,conference,gp,wins,losses,ot_losses,points,goals_for,goals_against,goal_differential,playoffs,second_round,third_round,final,champion
89,NSH,West,82,42,40,8,92,281,278,3,1,1,1,0,0
89,WPG,West,82,40,42,12,92,252,269,-17,1,0,0,0,0
89,TBL,East,82,43,39,5,91,262,255,7,0,0,0,0,0
89,LAK,West,82,41,41,9,91,244,249,-5,1,1,0,0,0
89,NYI,East,82,42,40,6,90,244,248,-4,0,0,0,0,0
89,COL,West,82,41,41,7,89,254,253,1,1,1,1,1,1
89,SJS,West,82,41,41,7,89,237,235,2,1,1,0,0,0
89,FLA,East,82,42,40,4,88,277,243,34,0,0,0,0,0
89,UTA,West,82,42,40,4,88,277,277,0,0,0,0,0,0
89,ANA,West,82,38,44,11,87,252,253,-1,0,0,0,0,0
89,VGK,West,82,40,42,3,83,251,244,7,0,0,0,0,0
89,TOR,East,82,39,43,5,83,241,261,-20,0,0,0,0,0
89,SEA,West,82,38,44,7,83,243,269,-26,0,0,0,0,0
89,NJD,East,82,35,47,11,81,255,273,-18,0,0,0,0,0
89,MIN,West,82,38,44,4,80,251,271,-20,0,0,0,0,0
89,VAN,West,82,32,50,15,79,220,241,-21,0,0,0,0,0
89,CHI,West,82,31,51,16,78,226,248,-22,0,0,0,0,0
89,WSH,East,82,36,46,5,77,239,268,-29,0,0,0,0,0
89,DET,East,82,34,48,9,77,241,269,-28,0,0,0,0,0
89,CGY,West,82,32,50,6,70,222,276,-54,0,0,0,0,0
89,BUF,East,82,30,52,8,68,215,284,-69,0,0,0,0,0
90,COL,West,82,53,29,7,113,303,239,64,1,1,0,0,0
90,CAR,East,82,52,30,3,107,273,252,21,1,0,0,0,0
90,MTL,East,82,49,33,6,104,260,222,38,1,0,0,0,0
90,CBJ,East,82,49,33,5,103,280,256,24,1,0,0,0,0
90,WPG,West,82,48,34,7,103,256,213,43,1,1,0,0,0
90,EDM,West,82,46,36,4,96,259,245,14,1,0,0,0,0
90,ANA,West,82,46,36,3,95,278,254,24,1,0,0,0,0
90,LAK,West,82,44,38,6,94,263,259,4,1,1,1,0,0
90,VGK,West,82,45,37,3,93,267,250,17,1,1,1,1,0
90,SJS,West,82,43,39,7,93,258,247,11,1,0,0,0,0
90,NYR,East,82,44,38,4,92,251,255,-4,1,1,1,0,0
90,NSH,West,82,42,40,8,92,271,274,-3,1,0,0,0,0
90,TBL,East,82,42,40,8,92,270,251,19,1,0,0,0,0
90,NYI,East,82,42,40,8,92,250,235,15,1,1,0,0,0
90,PIT,East,82,44,38,3,91,281,260,21,1,1,1,1,1
90,FLA,East,82,40,42,10,90,262,266,-4,1,1,0,0,0
90,BUF,East,82,39,43,12,90,249,252,-3,0,0,0,0,0
90,UTA,West,82,42,40,5,89,248,249,-1,0,0,0,0,0
90,TOR,East,82,38,44,10,86,250,262,-12,0,0,0,0,0
90,OTT,East,82,40,42,5,85,284,274,10,0,0,0,0,0
90,MIN,West,82,39,43,6,84,255,267,-12,0,0,0,0,0
90,DAL,West,82,39,43,6,84,250,258,-8,0,0,0,0,0
90,NJD,East,82,39,43,5,83,225,247,-22,0,0,0,0,0
90,CGY,West,82,37,45,9,83,243,240,3,0,0,0,0,0
90,PHI,East,82,36,46,10,82,234,253,-19,0,0,0,0,0
90,SEA,West,82,39,43,2,80,250,269,-19,0,0,0,0,0
90,BOS,East,82,35,47,9,79,257,272,-15,0,0,0,0,0
90,DET,East,82,35,47,9,79,239,277,-38,0,0,0,0,0
90,STL,West,82,34,48,9,77,250,276,-26,0,0,0,0,0
90,WSH,East,82,33,49,9,75,242,254,-12,0,0,0,0,0
90,CHI,West,82,33,49,5,71,230,288,-58,0,0,0,0,0
90,VAN,West,82,25,57,10,60,196,268,-72,0,0,0,0,0
91,UTA,West,82,55,27,6,116,287,234,53,1,0,0,0,0
91,PHI,East,82,48,34,9,105,292,250,42,1,1,0,0,0
91,STL,West,82,50,32,3,103,273,216,57,1,1,0,0,0
91,NJD,East,82,48,34,7,103,257,250,7,1,0,0,0,0
91,ANA,West,82,45,37,10,100,227,228,-1,1,0,0,0,0
91,NYI,East,82,47,35,4,98,274,228,46,1,0,0,0,0
91,NYR,East,82,47,35,4,98,266,259,7,1,0,0,0,0
91,CAR,East,82,46,36,5,97,307,273,34,1,1,0,0,0
91,PIT,East,82,44,38,8,96,287,274,13,1,1,1,1,0
91,COL,West,82,45,37,5,95,288,248,40,1,1,1,1,1
91,EDM,West,82,44,38,6,94,272,273,-1,1,0,0,0,0
91,OTT,East,82,45,37,3,93,246,234,12,1,1,1,0,0
91,NSH,West,82,43,39,7,93,250,254,-4,1,1,0,0,0
91,MIN,West,82,43,39,7,93,246,213,33,1,0,0,0,0
91,BOS,East,82,40,42,11,91,249,241,8,1,0,0,0,0
91,CGY,West,82,40,42,11,91,235,247,-12,1,1,1,0,0
91,CBJ,East,82,42,40,6,90,255,245,10,0,0,0,0,0
91,TBL,East,82,42,40,5,89,272,257,15,0,0,0,0,0
91,SJS,West,82,40,42,6,86,260,268,-8,0,0,0,0,0
91,DET,East,82,38,44,10,86,228,223,5,0,0,0,0,0
91,WPG,West,82,40,42,4,84,222,244,-22,0,0,0,0,0
91,TOR,East,82,38,44,7,83,247,284,-37,0,0,0,0,0
91,DAL,West,82,38,44,6,82,266,269,-3,0,0,0,0,0
91,LAK,West,82,37,45,6,80,245,247,-2,0,0,0,0,0
91,VGK,West,82,38,44,3,79,280,285,-5,0,0,0,0,0
91,SEA,West,82,36,46,7,79,232,266,-34,0,0,0,0,0
91,FLA,East,82,36,46,6,78,258,272,-14,0,0,0,0,0
91,BUF,East,82,34,48,7,75,244,270,-26,0,0,0,0,0
91,VAN,West,82,31,51,11,73,206,256,-50,0,0,0,0,0
91,CHI,West,82,32,50,8,72,226,269,-43,0,0,0,0,0
91,MTL,East,82,30,52,11,71,265,332,-67,0,0,0,0,0
91,WSH,East,82,30,52,6,66,224,277,-53,0,0,0,0,0
92,VGK,West,82,54,28,1,109,296,255,41,1,0,0,0,0
92,STL,West,82,49,33,5,103,290,255,35,1,0,0,0,0
92,MTL,East,82,49,33,2,100,272,262,10,1,0,0,0,0
92,FLA,East,82,45,37,8,98,270,248,22,1,1,1,1,1
92,NJD,East,82,45,37,8,98,268,242,26,1,0,0,0,0
92,COL,West,82,45,37,6,96,288,258,30,1,0,0,0,0
92,EDM,West,82,44,38,6,94,285,250,35,1,0,0,0,0
92,SJS,West,82,44,38,6,94,264,250,14,1,1,1,1,0
92,ANA,West,82,45,37,3,93,244,247,-3,1,1,0,0,0
92,TBL,East,82,43,39,6,92,285,277,8,1,0,0,0,0
92,PHI,East,82,43,39,5,91,250,240,10,1,1,1,0,0
92,PIT,East,82,42,40,7,91,278,270,8,1,1,0,0,0
92,TOR,East,82,43,39,4,90,253,265,-12,1,0,0,0,0
92,DET,East,82,41,41,8,90,273,270,3,1,1,0,0,0
92,MIN,West,82,42,40,5,89,241,229,12,1,1,1,0,0
92,WPG,West,82,41,41,7,89,269,246,23,1,1,0,0,0
92,SEA,West,82,41,41,7,89,244,255,-11,0,0,0,0,0
92,UTA,West,82,43,39,2,88,259,244,15,0,0,0,0,0
92,CAR,East,82,42,40,3,87,282,265,17,0,0,0,0,0
92,BUF,East,82,38,44,11,87,251,242,9,0,0,0,0,0
92,OTT,East,82,41,41,4,86,258,273,-15,0,0,0,0,0
92,NSH,West,82,41,41,4,86,243,256,-13,0,0,0,0,0
92,LAK,West,82,38,44,7,83,238,280,-42,0,0,0,0,0
92,BOS,East,82,39,43,4,82,255,272,-17,0,0,0,0,0
92,CBJ,East,82,36,46,10,82,242,246,-4,0,0,0,0,0
92,NYR,East,82,38,44,5,81,260,274,-14,0,0,0,0,0
92,CHI,West,82,36,46,9,81,235,242,-7,0,0,0,0,0
92,CGY,West,82,34,48,11,79,246,258,-12,0,0,0,0,0
92,NYI,East,82,36,46,6,78,227,255,-28,0,0,0,0,0
92,DAL,West,82,35,47,8,78,251,284,-33,0,0,0,0,0
92,WSH,East,82,32,50,8,72,214,256,-42,0,0,0,0,0
92,VAN,West,82,27,55,10,64,211,276,-65,0,0,0,0,0
93,OTT,East,82,49,33,6,104,305,242,63,1,1,1,1,1
93,UTA,West,82,49,33,4,102,289,271,18,1,1,0,0,0
93,COL,West,82,49,33,3,101,284,244,40,1,1,1,0,0
93,SEA,West,82,46,36,9,101,253,230,23,1,1,0,0,0
93,CAR,East,82,48,34,4,100,289,254,35,1,0,0,0,0
93,EDM,West,82,46,36,6,98,281,241,40,1,1,1,1,0
93,SJS,West,82,46,36,5,97,249,254,-5,1,0,0,0,0
93,VGK,West,82,45,37,7,97,293,280,13,1,0,0,0,0
93,PIT,East,82,45,37,7,97,285,275,10,1,0,0,0,0
93,PHI,East,82,44,38,9,97,282,266,16,1,1,0,0,0
93,CBJ,East,82,44,38,8,96,262,241,21,1,0,0,0,0
93,STL,West,82,46,36,3,95,260,240,20,1,0,0,0,0
93,NYR,East,82,43,39,8,94,266,260,6,1,1,1,0,0
93,NSH,West,82,44,38,5,93,260,244,16,1,0,0,0,0
93,DET,East,82,40,42,13,93,241,241,0,1,1,0,0,0
93,NJD,East,82,40,42,12,92,237,225,12,1,0,0,0,0
93,WPG,West,82,42,40,6,90,269,266,3,0,0,0,0,0
93,MIN,West,82,39,43,12,90,276,280,-4,0,0,0,0,0
93,BOS,East,82,41,41,7,89,235,252,-17,0,0,0,0,0
93,DAL,West,82,41,41,5,87,246,252,-6,0,0,0,0,0
93,LAK,West,82,40,42,6,86,268,254,14,0,0,0,0,0
93,TBL,East,82,39,43,8,86,279,278,1,0,0,0,0,0
93,FLA,East,82,39,43,5,83,261,271,-10,0,0,0,0,0
93,BUF,East,82,36,46,11,83,246,242,4,0,0,0,0,0
93,MTL,East,82,37,45,8,82,249,265,-16,0,0,0,0,0
93,ANA,West,82,37,45,7,81,241,265,-24,0,0,0,0,0
93,NYI,East,82,37,45,6,80,246,269,-23,0,0,0,0,0
93,CGY,West,82,39,43,1,79,235,260,-25,0,0,0,0,0
93,TOR,East,82,34,48,8,76,221,258,-37,0,0,0,0,0
93,CHI,West,82,31,51,12,74,214,246,-32,0,0,0,0,0
93,WSH,East,82,32,50,3,67,233,290,-57,0,0,0,0,0
93,VAN,West,82,24,58,12,60,199,298,-99,0,0,0,0,0
94,CAR,East,82,52,30,4,108,284,237,47,1,1,1,1,0
94,PIT,East,82,49,33,6,104,293,251,42,1,0,0,0,0
94,FLA,East,82,48,34,8,104,275,240,35,1,0,0,0,0
94,DAL,West,82,48,34,6,102,264,246,18,1,0,0,0,0
94,COL,West,82,47,35,7,101,295,270,25,1,1,1,1,1
94,NJD,East,82,48,34,4,100,242,246,-4,1,1,1,0,0
94,UTA,West,82,47,35,5,99,280,247,33,1,1,1,0,0
94,STL,West,82,46,36,5,97,268,260,8,1,0,0,0,0
94,TOR,East,82,46,36,2,94,281,257,24,1,0,0,0,0
94,TBL,East,82,44,38,6,94,279,243,36,1,1,0,0,0
94,NYI,East,82,44,38,5,93,265,254,11,1,1,0,0,0
94,CBJ,East,82,43,39,6,92,254,259,-5,1,0,0,0,0
94,SJS,West,82,42,40,8,92,261,269,-8,1,1,0,0,0
94,NYR,East,82,42,40,8,92,246,247,-1,0,0,0,0,0
94,VGK,West,82,43,39,4,90,258,250,8,1,0,0,0,0
94,LAK,West,82,43,39,3,89,265,252,13,1,0,0,0,0
94,MIN,West,82,40,42,9,89,272,257,15,1,1,0,0,0
94,OTT,East,82,41,41,6,88,281,282,-1,0,0,0,0,0
94,NSH,West,82,40,42,8,88,273,281,-8,0,0,0,0,0
94,EDM,West,82,41,41,5,87,271,262,9,0,0,0,0,0
94,SEA,West,82,40,42,7,87,242,237,5,0,0,0,0,0
94,WPG,West,82,37,45,11,85,238,249,-11,0,0,0,0,0
94,MTL,East,82,38,44,8,84,260,264,-4,0,0,0,0,0
94,BOS,East,82,37,45,8,82,255,277,-22,0,0,0,0,0
94,BUF,East,82,36,46,10,82,231,249,-18,0,0,0,0,0
94,CGY,West,82,39,43,2,80,234,239,-5,0,0,0,0,0
94,WSH,East,82,36,46,8,80,217,250,-33,0,0,0,0,0
94,DET,East,82,35,47,5,75,231,281,-50,0,0,0,0,0
94,ANA,West,82,32,50,11,75,268,268,0,0,0,0,0,0
94,VAN,West,82,30,52,10,70,216,254,-38,0,0,0,0,0
94,PHI,East,82,31,51,7,69,237,282,-45,0,0,0,0,0
94,CHI,West,82,27,55,8,62,201,277,-76,0,0,0,0,0
95,FLA,East,82,54,28,5,113,284,214,70,1,1,0,0,0
95,NYR,East,82,50,32,5,105,278,250,28,1,1,1,1,0
95,COL,West,82,50,32,4,104,275,250,25,1,1,1,0,0
95,CBJ,East,82,48,34,7,103,248,215,33,1,1,0,0,0
95,WPG,West,82,45,37,10,100,281,265,16,1,0,0,0,0
95,VGK,West,82,46,36,5,97,282,239,43,1,1,1,1,1
95,BUF,East,82,45,37,7,97,265,260,5,1,0,0,0,0
95,VAN,West,82,41,41,12,94,236,232,4,1,0,0,0,0
95,CAR,East,82,44,38,5,93,254,250,4,1,1,1,0,0
95,PHI,East,82,42,40,9,93,249,242,7,1,0,0,0,0
95,NSH,West,82,43,39,6,92,285,266,19,1,1,0,0,0
95,UTA,West,82,42,40,7,91,248,252,-4,1,0,0,0,0
95,MIN,West,82,43,39,4,90,259,247,12,1,1,0,0,0
95,EDM,West,82,40,42,10,90,262,265,-3,1,0,0,0,0
95,DAL,West,82,40,42,10,90,237,231,6,0,0,0,0,0
95,NJD,East,82,41,41,7,89,267,253,14,1,0,0,0,0
95,TBL,East,82,41,41,7,89,247,239,8,1,0,0,0,0
95,PIT,East,82,40,42,7,87,259,265,-6,0,0,0,0,0
95,SEA,West,82,38,44,11,87,248,229,19,0,0,0,0,0
95,NYI,East,82,41,41,4,86,271,276,-5,0,0,0,0,0
95,CHI,West,82,41,41,4,86,238,253,-15,0,0,0,0,0
95,STL,West,82,40,42,6,86,267,252,15,0,0,0,0,0
95,TOR,East,82,39,43,6,84,242,241,1,0,0,0,0,0
95,OTT,East,82,38,44,8,84,274,293,-19,0,0,0,0,0
95,LAK,West,82,38,44,8,84,248,267,-19,0,0,0,0,0
95,ANA,West,82,38,44,7,83,245,260,-15,0,0,0,0,0
95,MTL,East,82,37,45,7,81,255,273,-18,0,0,0,0,0
95,BOS,East,82,35,47,6,76,236,264,-28,0,0,0,0,0
95,WSH,East,82,35,47,6,76,223,269,-46,0,0,0,0,0
95,DET,East,82,33,49,7,73,213,267,-54,0,0,0,0,0
95,SJS,West,82,33,49,4,70,235,284,-49,0,0,0,0,0
95,CGY,West,82,31,51,6,68,232,280,-48,0,0,0,0,0
96,CAR,East,82,51,31,4,106,289,253,36,1,1,1,0,0
96,STL,West,82,50,32,3,103,266,229,37,1,0,0,0,0
96,PIT,East,82,48,34,6,102,252,217,35,1,1,1,1,1
96,ANA,West,82,48,34,5,101,246,227,19,1,1,0,0,0
96,SEA,West,82,44,38,12,100,246,232,14,1,1,0,0,0
96,OTT,East,82,47,35,5,99,248,221,27,1,1,0,0,0
96,COL,West,82,47,35,3,97,295,268,27,1,1,1,0,0
96,BUF,East,82,44,38,9,97,261,238,23,1,0,0,0,0
96,NSH,West,82,43,39,11,97,266,248,18,1,0,0,0,0
96,WPG,West,82,46,36,4,96,248,240,8,1,0,0,0,0
96,VGK,West,82,45,37,4,94,272,254,18,1,0,0,0,0
96,PHI,East,82,44,38,6,94,278,243,35,1,1,0,0,0
96,TBL,East,82,43,39,8,94,247,250,-3,1,0,0,0,0
96,TOR,East,82,43,39,3,89,239,248,-9,1,0,0,0,0
96,CBJ,East,82,42,40,5,89,241,259,-18,1,0,0,0,0
96,NYI,East,82,41,41,6,88,238,231,7,0,0,0,0,0
96,BOS,East,82,40,42,8,88,228,228,0,0,0,0,0,0
96,DET,East,82,39,43,10,88,237,239,-2,0,0,0,0,0
96,FLA,East,82,41,41,5,87,277,257,20,0,0,0,0,0
96,UTA,West,82,41,41,5,87,250,261,-11,1,1,1,1,0
96,EDM,West,82,40,42,7,87,237,255,-18,0,0,0,0,0
96,SJS,West,82,39,43,6,84,245,254,-9,0,0,0,0,0
96,CGY,West,82,39,43,6,84,231,261,-30,0,0,0,0,0
96,NYR,East,82,37,45,10,84,250,256,-6,0,0,0,0,0
96,WSH,East,82,38,44,6,82,239,243,-4,0,0,0,0,0
96,DAL,West,82,36,46,7,79,229,260,-31,0,0,0,0,0
96,MIN,West,82,36,46,4,76,244,253,-9,0,0,0,0,0
96,MTL,East,82,35,47,6,76,261,266,-5,0,0,0,0,0
96,CHI,West,82,31,51,11,73,200,250,-50,0,0,0,0,0
96,LAK,West,82,31,51,9,71,244,273,-29,0,0,0,0,0
96,VAN,West,82,31,51,9,71,222,268,-46,0,0,0,0,0
96,NJD,East,82,32,50,2,66,238,282,-44,0,0,0,0,0
97,COL,West,82,55,27,1,111,312,255,57,1,1,1,1,1
97,PIT,East,82,51,31,7,109,318,243,75,1,0,0,0,0
97,MIN,West,82,49,33,8,106,292,231,61,1,0,0,0,0
97,NYI,East,82,47,35,9,103,274,253,21,1,0,0,0,0
97,CBJ,East,82,45,37,11,101,265,240,25,1,0,0,0,0
97,OTT,East,82,46,36,8,100,292,255,37,1,1,1,0,0
97,WPG,West,82,44,38,10,98,269,240,29,1,0,0,0,0
97,CAR,East,82,46,36,4,96,293,280,13,1,0,0,0,0
97,SJS,West,82,42,40,12,96,278,251,27,1,0,0,0,0
97,LAK,West,82,44,38,7,95,282,269,13,1,1,0,0,0
97,CGY,West,82,43,39,9,95,239,235,4,1,1,1,0,0
97,FLA,East,82,42,40,8,92,271,266,5,1,1,1,1,0
97,ANA,West,82,43,39,5,91,237,223,14,1,1,0,0,0
97,UTA,West,82,42,40,6,90,270,270,0,1,0,0,0,0
97,EDM,West,82,42,40,6,90,259,253,6,0,0,0,0,0
97,NJD,East,82,42,40,5,89,247,261,-14,1,1,0,0,0
97,TBL,East,82,39,43,10,88,258,270,-12,1,1,0,0,0
97,BOS,East,82,41,41,5,87,244,243,1,0,0,0,0,0
97,BUF,East,82,37,45,11,85,246,255,-9,0,0,0,0,0
97,STL,West,82,40,42,4,84,281,275,6,0,0,0,0,0
97,MTL,East,82,40,42,4,84,239,249,-10,0,0,0,0,0
97,NSH,West,82,39,43,6,84,268,286,-18,0,0,0,0,0
97,VGK,West,82,39,43,6,84,264,273,-9,0,0,0,0,0
97,NYR,East,82,40,42,3,83,248,279,-31,0,0,0,0,0
97,PHI,East,82,37,45,5,79,231,267,-36,0,0,0,0,0
97,DET,East,82,36,46,6,78,223,261,-38,0,0,0,0,0
97,WSH,East,82,35,47,8,78,225,254,-29,0,0,0,0,0
97,CHI,West,82,36,46,5,77,229,278,-49,0,0,0,0,0
97,DAL,West,82,37,45,2,76,244,269,-25,0,0,0,0,0
97,SEA,West,82,34,48,8,76,231,258,-27,0,0,0,0,0
97,TOR,East,82,33,49,6,72,248,255,-7,0,0,0,0,0
97,VAN,West,82,26,56,9,61,192,272,-80,0,0,0,0,0
98,PIT,East,82,51,31,7,109,299,270,29,1,1,1,0,0
98,DAL,West,82,52,30,3,107,287,226,61,1,1,0,0,0
98,CBJ,East,82,48,34,7,103,288,258,30,1,0,0,0,0
98,COL,West,82,46,36,9,101,281,273,8,1,1,1,0,0
98,TBL,East,82,48,34,2,98,264,245,19,1,0,0,0,0
98,MIN,West,82,46,36,6,98,267,251,16,1,1,0,0,0
98,CAR,East,82,47,35,3,97,290,269,21,1,1,0,0,0
98,WPG,West,82,47,35,2,96,257,243,14,1,0,0,0,0
98,BOS,East,82,44,38,6,94,252,240,12,1,0,0,0,0
98,PHI,East,82,42,40,10,94,278,275,3,1,1,1,1,0
98,EDM,West,82,43,39,7,93,265,245,20,1,1,1,1,1
98,STL,West,82,42,40,8,92,278,245,33,1,0,0,0,0
98,VGK,West,82,42,40,7,91,245,240,5,1,0,0,0,0
98,SEA,West,82,42,40,7,91,229,261,-32,1,0,0,0,0
98,FLA,East,82,41,41,9,91,283,267,16,1,1,0,0,0
98,SJS,West,82,42,40,6,90,262,239,23,0,0,0,0,0
98,UTA,West,82,38,44,12,88,263,277,-14,0,0,0,0,0
98,LAK,West,82,42,40,3,87,270,275,-5,0,0,0,0,0
98,CGY,West,82,41,41,5,87,263,249,14,0,0,0,0,0
98,NSH,West,82,40,42,6,86,280,258,22,0,0,0,0,0
98,NJD,East,82,39,43,8,86,231,260,-29,1,0,0,0,0
98,ANA,West,82,38,44,10,86,239,265,-26,0,0,0,0,0
98,OTT,East,82,39,43,7,85,260,243,17,0,0,0,0,0
98,BUF,East,82,38,44,8,84,255,266,-11,0,0,0,0,0
98,DET,East,82,37,45,10,84,251,251,0,0,0,0,0,0
98,NYR,East,82,38,44,6,82,244,267,-23,0,0,0,0,0
98,NYI,East,82,38,44,5,81,246,264,-18,0,0,0,0,0
98,VAN,West,82,36,46,9,81,228,246,-18,0,0,0,0,0
98,WSH,East,82,37,45,6,80,232,260,-28,0,0,0,0,0
98,MTL,East,82,37,45,2,76,247,269,-22,0,0,0,0,0
98,TOR,East,82,26,56,9,61,215,274,-59,0,0,0,0,0
98,CHI,West,82,25,57,5,55,179,257,-78,0,0,0,0,0
99,FLA,East,82,52,30,5,109,278,250,28,1,1,1,0,0
99,STL,West,82,50,32,6,106,258,229,29,1,0,0,0,0
99,EDM,West,82,48,34,6,102,295,239,56,1,1,0,0,0
99,CAR,East,82,46,36,10,102,281,265,16,1,1,1,1,1
99,SJS,West,82,46,36,7,99,260,232,28,1,1,0,0,0
99,BOS,East,82,46,36,6,98,280,244,36,1,0,0,0,0
99,TBL,East,82,45,37,7,97,234,231,3,1,1,0,0,0
99,UTA,West,82,44,38,9,97,263,255,8,1,0,0,0,0
99,COL,West,82,45,37,4,94,290,242,48,1,1,1,1,0
99,NYI,East,82,45,37,4,94,250,247,3,1,0,0,0,0
99,OTT,East,82,42,40,10,94,270,257,13,1,1,0,0,0
99,SEA,West,82,44,38,5,93,237,230,7,1,0,0,0,0
99,CBJ,East,82,43,39,7,93,288,262,26,1,0,0,0,0
99,ANA,West,82,41,41,10,92,251,255,-4,1,0,0,0,0
99,NSH,West,82,41,41,8,90,276,259,17,1,1,1,0,0
99,PHI,East,82,43,39,3,89,279,257,22,1,0,0,0,0
99,WPG,West,82,42,40,5,89,240,232,8,0,0,0,0,0
99,VGK,West,82,40,42,9,89,275,272,3,0,0,0,0,0
99,MTL,East,82,41,41,5,87,273,256,17,0,0,0,0,0
99,LAK,West,82,40,42,7,87,270,285,-15,0,0,0,0,0
99,NJD,East,82,39,43,6,84,244,271,-27,0,0,0,0,0
99,TOR,East,82,38,44,8,84,246,264,-18,0,0,0,0,0
99,CHI,West,82,36,46,11,83,197,244,-47,0,0,0,0,0
99,BUF,East,82,38,44,6,82,243,250,-7,0,0,0,0,0
99,CGY,West,82,37,45,8,82,252,256,-4,0,0,0,0,0
99,VAN,West,82,37,45,8,82,231,239,-8,0,0,0,0,0
99,DET,East,82,37,45,6,80,211,242,-31,0,0,0,0,0
99,PIT,East,82,36,46,7,79,252,298,-46,0,0,0,0,0
99,MIN,West,82,36,46,7,79,246,271,-25,0,0,0,0,0
99,NYR,East,82,34,48,8,76,260,299,-39,0,0,0,0,0
99,DAL,West,82,30,52,7,67,230,284,-54,0,0,0,0,0
99,WSH,East,82,30,52,3,63,228,271,-43,0,0,0,0,0
100,SEA,West,82,49,33,6,104,261,231,30,1,0,0,0,0
100,DAL,West,82,49,33,4,102,271,262,9,1,1,0,0,0
100,COL,West,82,48,34,6,102,290,255,35,1,1,1,1,1
100,VGK,West,82,50,32,1,101,273,238,35,1,1,0,0,0
100,TBL,East,82,48,34,5,101,266,246,20,1,1,1,0,0
100,CAR,East,82,49,33,2,100,272,227,45,1,0,0,0,0
100,UTA,West,82,44,38,7,95,265,259,6,1,0,0,0,0
100,PHI,East,82,44,38,6,94,249,234,15,1,1,0,0,0
100,MIN,West,82,43,39,8,94,253,243,10,1,0,0,0,0
100,CGY,West,82,43,39,7,93,233,227,6,1,0,0,0,0
100,BOS,East,82,41,41,10,92,248,253,-5,1,0,0,0,0
100,BUF,East,82,43,39,4,90,253,246,7,1,1,1,1,0
100,NJD,East,82,42,40,6,90,241,243,-2,1,0,0,0,0
100,PIT,East,82,44,38,1,89,271,251,20,1,1,0,0,0
100,WPG,West,82,41,41,7,89,249,240,9,1,1,1,0,0
100,FLA,East,82,38,44,13,89,288,262,26,1,0,0,0,0
100,OTT,East,82,41,41,6,88,259,253,6,0,0,0,0,0
100,EDM,West,82,41,41,5,87,265,261,4,0,0,0,0,0
100,NYI,East,82,40,42,7,87,253,252,1,0,0,0,0,0
100,NSH,West,82,41,41,4,86,266,276,-10,0,0,0,0,0
100,CHI,West,82,40,42,6,86,221,240,-19,0,0,0,0,0
100,TOR,East,82,39,43,8,86,244,243,1,0,0,0,0,0
100,STL,West,82,38,44,10,86,275,250,25,0,0,0,0,0
100,CBJ,East,82,39,43,6,84,247,263,-16,0,0,0,0,0
100,NYR,East,82,39,43,5,83,233,276,-43,0,0,0,0,0
100,LAK,West,82,39,43,4,82,244,276,-32,0,0,0,0,0
100,SJS,West,82,38,44,6,82,258,263,-5,0,0,0,0,0
100,ANA,West,82,35,47,9,79,256,263,-7,0,0,0,0,0
100,WSH,East,82,34,48,9,77,252,283,-31,0,0,0,0,0
100,DET,East,82,31,51,11,73,212,256,-44,0,0,0,0,0
100,VAN,West,82,32,50,7,71,221,256,-35,0,0,0,0,0
100,MTL,East,82,29,53,6,64,227,288,-61,0,0,0,0,0
